Date,Price,Open,High,Low,Vol.,Change %
"May 05, 2015",44.9,44.9,44.9,44.9,0,0
"May 04, 2015",44.9,44.9,44.9,44.9,0,-0.11
"May 01, 2015",44.95,44.95,44.95,44.95,0,0
"Apr 30, 2015",44.95,44.95,44.95,44.95,0,-0.22
"Apr 29, 2015",45.05,45.05,45.05,45.05,0,-0.55
"Apr 28, 2015",45.3,45.3,45.3,45.3,0,0
"Apr 27, 2015",45.3,45.3,45.3,45.3,0,0.78
"Apr 24, 2015",44.95,44.95,44.95,44.95,0,0
"Apr 23, 2015",44.95,44.95,44.95,44.95,0,-0.77
"Apr 22, 2015",45.3,45.3,45.3,45.3,0,0
"Apr 21, 2015",45.3,45.3,45.3,45.3,0,0
"Apr 20, 2015",45.3,45.3,45.3,45.3,0,0.33
"Apr 17, 2015",45.15,45.15,45.15,45.15,0,-0.22
"Apr 16, 2015",45.25,45.25,45.25,45.25,0,0.22
"Apr 15, 2015",45.15,45.15,45.15,45.15,0,0.22
"Apr 14, 2015",45.05,45.05,45.05,45.05,0,0
"Apr 13, 2015",45.05,45.05,45.05,45.05,0,-0.77
"Apr 10, 2015",45.4,45.4,45.4,45.4,0,-0.66
"Apr 09, 2015",45.7,45.7,45.7,45.7,0,0
"Apr 08, 2015",45.7,45.7,45.7,45.7,0,0.88
"Apr 07, 2015",45.3,45.3,45.3,45.3,0,0.67
"Apr 06, 2015",45,45,45,45,0,-0.66
"Apr 02, 2015",45.3,45.3,45.3,45.3,0,0.44
"Apr 01, 2015",45.1,45.1,45.1,45.1,0,0.22
"Mar 31, 2015",45,45,45,45,0,0.67
"Mar 30, 2015",44.7,44.7,44.7,44.7,0,0
"Mar 27, 2015",44.7,44.7,44.7,44.7,0,-0.78
"Mar 26, 2015",45.05,45.05,45.05,45.05,0,-0.22
"Mar 25, 2015",45.15,45.15,45.15,45.15,0,0.22
"Mar 24, 2015",45.05,45.05,45.05,45.05,0,0
"Mar 23, 2015",45.05,45.05,45.05,45.05,0,-0.55
"Mar 20, 2015",45.3,45.3,45.3,45.3,0,0.44
"Mar 19, 2015",45.1,45.1,45.1,45.1,0,0
"Mar 18, 2015",45.1,45.1,45.1,45.1,0,0.4
"Mar 17, 2015",44.92,44.92,44.92,44.92,0,0.27
"Mar 16, 2015",44.8,44.8,44.8,44.8,0,0
"Mar 13, 2015",44.8,44.8,44.8,44.8,0,-0.29
"Mar 12, 2015",44.93,44.93,44.93,44.93,0,0
"Mar 11, 2015",44.93,44.93,44.93,44.93,0,0.22
"Mar 10, 2015",44.83,44.83,44.83,44.83,0,-2.54
"Mar 09, 2015",46,46,46,46,0,-1.22
"Mar 06, 2015",46.57,46.57,46.57,46.57,0,0
"Mar 05, 2015",46.57,46.57,46.57,46.57,0,0.69
"Mar 04, 2015",46.25,46.25,46.25,46.25,0,-0.28
"Mar 03, 2015",46.38,46.38,46.38,46.38,0,0.28
"Mar 02, 2015",46.25,46.25,46.25,46.25,0,0
"Feb 27, 2015",46.25,46.25,46.25,46.25,0,1.76
"Feb 26, 2015",45.45,45.45,45.45,45.45,0,1.45
"Feb 25, 2015",44.8,44.8,44.8,44.8,0,0
"Feb 24, 2015",44.8,44.8,44.8,44.8,0,0
"Feb 23, 2015",44.8,44.8,44.8,44.8,0,0
"Feb 20, 2015",44.8,44.8,44.8,44.8,0,0.11
"Feb 19, 2015",44.75,44.75,44.75,44.75,0,-0.11
"Feb 18, 2015",44.8,44.8,44.8,44.8,0,-0.22
"Feb 17, 2015",44.9,44.9,44.9,44.9,0,-0.33
"Feb 16, 2015",45.05,45.05,45.05,45.05,0,0
"Feb 13, 2015",45.05,45.05,45.05,45.05,0,0
"Feb 12, 2015",45.05,45.05,45.05,45.05,0,-1.1
"Feb 11, 2015",45.55,45.55,45.55,45.55,0,-0.55
"Feb 10, 2015",45.8,45.8,45.8,45.8,0,-1.51
"Feb 09, 2015",46.5,46.5,46.5,46.5,0,-0.11
"Feb 06, 2015",46.55,46.55,46.55,46.55,0,1.86
"Feb 05, 2015",45.7,45.7,45.7,45.7,0,0
"Feb 04, 2015",45.7,45.7,45.7,45.7,0,0.77
"Feb 03, 2015",45.35,45.35,45.35,45.35,0,-0.11
"Feb 02, 2015",45.4,45.4,45.4,45.4,0,-1.63
"Jan 30, 2015",46.15,46.15,46.15,46.15,0,0.22
"Jan 29, 2015",46.05,46.05,46.05,46.05,0,0
"Jan 28, 2015",46.05,46.05,46.05,46.05,0,0
"Jan 27, 2015",46.05,46.05,46.05,46.05,0,0.33
"Jan 26, 2015",45.9,45.9,45.9,45.9,0,-1.92
"Jan 23, 2015",46.8,46.8,46.8,46.8,0,-1.78
"Jan 22, 2015",47.65,47.65,47.65,47.65,0,-3.35
"Jan 21, 2015",49.3,49.3,49.3,49.3,0,-1
"Jan 20, 2015",49.8,49.8,49.8,49.8,0,-1.48
"Jan 19, 2015",50.55,50.55,50.55,50.55,0,0
"Jan 16, 2015",50.55,50.55,50.55,50.55,0,-0.79
"Jan 15, 2015",50.95,50.95,50.95,50.95,0,0
"Jan 14, 2015",50.95,50.95,50.95,50.95,0,0
"Jan 13, 2015",50.95,50.95,50.95,50.95,0,0.2
"Jan 12, 2015",50.85,50.85,50.85,50.85,0,0.49
"Jan 09, 2015",50.6,50.6,50.6,50.6,0,0.1
"Jan 08, 2015",50.55,50.55,50.55,50.55,0,0.2
"Jan 07, 2015",50.45,50.45,50.45,50.45,0,0
"Jan 06, 2015",50.45,50.45,50.45,50.45,0,1.51
"Jan 05, 2015",49.7,49.7,49.7,49.7,0,-0.5
"Jan 02, 2015",49.95,49.95,49.95,49.95,0,0
"Dec 31, 2014",49.95,49.95,49.95,49.95,0,0
"Dec 30, 2014",49.95,49.95,49.95,49.95,0,0
"Dec 29, 2014",49.95,49.95,49.95,49.95,0,-1.19
"Dec 26, 2014",50.55,50.55,50.55,50.55,0,-1.84
"Dec 24, 2014",51.5,51.5,51.5,51.5,0,0
"Dec 23, 2014",51.5,51.5,51.5,51.5,0,0
"Dec 22, 2014",51.5,51.5,51.5,51.5,0,0
"Dec 19, 2014",51.5,51.5,51.5,51.5,0,0
"Dec 18, 2014",51.5,51.5,51.5,51.5,0,-0.1
"Dec 17, 2014",51.55,51.55,51.55,51.55,0,1.48
"Dec 16, 2014",50.8,50.8,50.8,50.8,0,0.4
"Dec 15, 2014",50.6,50.6,50.6,50.6,0,-0.69
"Dec 12, 2014",50.95,50.95,50.95,50.95,0,-0.97
"Dec 11, 2014",51.45,51.45,51.45,51.45,0,-1.63
"Dec 10, 2014",52.3,52.3,52.3,52.3,0,-0.95
"Dec 09, 2014",52.8,52.8,52.8,52.8,0,-0.19
"Dec 08, 2014",52.9,52.9,52.9,52.9,0,0.19
"Dec 05, 2014",52.8,52.8,52.8,52.8,0,-0.19
"Dec 04, 2014",52.9,52.9,52.9,52.9,0,0
"Dec 03, 2014",52.9,52.9,52.9,52.9,0,-0.09
"Dec 02, 2014",52.95,52.95,52.95,52.95,0,-0.75
"Dec 01, 2014",53.35,53.35,53.35,53.35,0,-0.56
"Nov 28, 2014",53.65,53.65,53.65,53.65,0,0
"Nov 27, 2014",53.65,53.65,53.65,53.65,0,0
"Nov 26, 2014",53.65,53.65,53.65,53.65,0,1.61
"Nov 25, 2014",52.8,52.8,52.8,52.8,0,0.09
"Nov 24, 2014",52.75,52.75,52.75,52.75,0,-0.28
"Nov 21, 2014",52.9,52.9,52.9,52.9,0,-0.19
"Nov 20, 2014",53,53,53,53,0,-0.09
"Nov 19, 2014",53.05,53.05,53.05,53.05,0,0.57
"Nov 18, 2014",52.75,52.75,52.75,52.75,0,0.19
"Nov 17, 2014",52.65,52.65,52.65,52.65,0,0.19
"Nov 14, 2014",52.55,52.55,52.55,52.55,0,0
"Nov 13, 2014",52.55,52.55,52.55,52.55,0,-0.38
"Nov 12, 2014",52.75,52.75,52.75,52.75,0,1.05
"Nov 11, 2014",52.2,52.2,52.2,52.2,0,0
"Nov 10, 2014",52.2,52.2,52.2,52.2,0,0
"Nov 07, 2014",52.2,52.2,52.2,52.2,0,-0.48
"Nov 06, 2014",52.45,52.45,52.45,52.45,0,0
"Nov 05, 2014",52.45,52.45,52.45,52.45,0,-1.59
"Nov 03, 2014",53.3,53.3,53.3,53.3,0,-0.47
"Oct 31, 2014",53.55,53.55,53.55,53.55,0,0
"Oct 30, 2014",53.55,53.55,53.55,53.55,0,0
"Oct 29, 2014",53.55,53.55,53.55,53.55,0,0.47
"Oct 28, 2014",53.3,53.3,53.3,53.3,0,0.47
"Oct 27, 2014",53.05,53.05,53.05,53.05,0,-1.39
"Oct 24, 2014",53.8,53.8,53.8,53.8,0,0
"Oct 23, 2014",53.8,53.8,53.8,53.8,0,0
"Oct 22, 2014",53.8,53.8,53.8,53.8,0,0.19
"Oct 21, 2014",53.7,53.7,53.7,53.7,0,0.47
"Oct 20, 2014",53.45,53.45,53.45,53.45,0,0.19
"Oct 17, 2014",53.35,53.35,53.35,53.35,0,0.57
"Oct 16, 2014",53.05,53.05,53.05,53.05,0,0.47
"Oct 15, 2014",52.8,52.8,52.8,52.8,0,0
"Oct 14, 2014",52.8,52.8,52.8,52.8,0,-0.38
"Oct 13, 2014",53,53,53,53,0,-0.56
"Oct 10, 2014",53.3,53.3,53.3,53.3,0,-0.09
"Oct 09, 2014",53.35,53.35,53.35,53.35,0,0
"Oct 08, 2014",53.35,53.35,53.35,53.35,0,-0.47
"Oct 07, 2014",53.6,53.6,53.6,53.6,0,0.28
"Oct 06, 2014",53.45,53.45,53.45,53.45,0,-1.02
"Oct 03, 2014",54,54,54,54,0,-0.18
"Oct 02, 2014",54.1,54.1,54.1,54.1,0,0.37
"Oct 01, 2014",53.9,53.9,53.9,53.9,0,0
"Sep 30, 2014",53.9,53.9,53.9,53.9,0,0.19
"Sep 29, 2014",53.8,53.8,53.8,53.8,0,0
"Sep 26, 2014",53.8,53.8,53.8,53.8,0,-0.41
"Sep 25, 2014",54.02,54.02,54.02,54.02,0,0.37
"Sep 24, 2014",53.82,53.82,53.82,53.82,0,0.41
"Sep 23, 2014",53.6,53.6,53.6,53.6,0,0.24
"Sep 22, 2014",53.47,53.47,53.47,53.47,0,-0.02
"Sep 19, 2014",53.48,53.48,53.48,53.48,0,-0.04
"Sep 18, 2014",53.5,53.5,53.5,53.5,0,0.15
"Sep 17, 2014",53.42,53.42,53.42,53.42,0,-0.06
"Sep 16, 2014",53.45,53.45,53.45,53.45,0,-0.13
"Sep 15, 2014",53.52,53.52,53.52,53.52,0,0
"Sep 12, 2014",53.52,53.52,53.52,53.52,0,0.07
"Sep 11, 2014",53.48,53.48,53.48,53.48,0,-0.72
"Sep 10, 2014",53.87,53.87,53.87,53.87,0,0.32
"Sep 09, 2014",53.7,53.7,53.7,53.7,0,-0.24
"Sep 08, 2014",53.83,53.83,53.83,53.83,0,0.06
"Sep 05, 2014",53.8,53.8,53.8,53.8,0,-0.09
"Sep 04, 2014",53.85,53.85,53.85,53.85,0,-0.74
"Sep 03, 2014",54.25,54.25,54.25,54.25,0,-0.91
"Sep 02, 2014",54.75,54.75,54.75,54.75,0,-1.08
"Sep 01, 2014",55.35,55.35,55.35,55.35,0,0
"Aug 29, 2014",55.35,55.35,55.35,55.35,0,-0.14
"Aug 28, 2014",55.43,55.43,55.43,55.43,0,0.38
"Aug 27, 2014",55.22,55.22,55.22,55.22,0,-0.18
"Aug 26, 2014",55.32,55.32,55.32,55.32,0,-2.35
"Aug 25, 2014",56.65,56.65,56.65,56.65,0,-0.26
"Aug 22, 2014",56.8,56.8,56.8,56.8,0,0
"Aug 21, 2014",56.8,56.8,56.8,56.8,0,0
"Aug 20, 2014",56.8,56.8,56.8,56.8,0,0
"Aug 19, 2014",56.8,56.8,56.8,56.8,0,0.35
"Aug 18, 2014",56.6,56.6,56.6,56.6,0,-0.09
"Aug 15, 2014",56.65,56.65,56.65,56.65,0,0
"Aug 14, 2014",56.65,56.65,56.65,56.65,0,0.44
"Aug 13, 2014",56.4,56.4,56.4,56.4,0,0
"Aug 12, 2014",56.4,56.4,56.4,56.4,0,0.18
"Aug 11, 2014",56.3,56.3,56.3,56.3,0,0
"Aug 08, 2014",56.3,56.3,56.3,56.3,0,0.54
"Aug 07, 2014",56,56,56,56,0,-0.09
"Aug 06, 2014",56.05,56.05,56.05,56.05,0,0
"Aug 05, 2014",56.05,56.05,56.05,56.05,0,0
"Aug 04, 2014",56.05,56.05,56.05,56.05,0,0
"Aug 01, 2014",56.05,56.05,56.05,56.05,0,-0.97
"Jul 31, 2014",56.6,56.6,56.6,56.6,0,-0.35
"Jul 30, 2014",56.8,56.8,56.8,56.8,0,-0.09
"Jul 29, 2014",56.85,56.85,56.85,56.85,0,0.09
"Jul 28, 2014",56.8,56.8,56.8,56.8,0,-0.44
"Jul 25, 2014",57.05,57.05,57.05,57.05,0,0
"Jul 24, 2014",57.05,57.05,57.05,57.05,0,0
"Jul 23, 2014",57.05,57.05,57.05,57.05,0,0
"Jul 22, 2014",57.05,57.05,57.05,57.05,0,-0.35
"Jul 21, 2014",57.25,57.25,57.25,57.25,0,-0.95
"Jul 18, 2014",57.8,57.8,57.8,57.8,0,0
"Jul 17, 2014",57.8,57.8,57.8,57.8,0,-0.77
"Jul 16, 2014",58.25,58.25,58.25,58.25,0,-0.43
"Jul 15, 2014",58.5,58.5,58.5,58.5,0,-0.26
"Jul 14, 2014",58.65,58.65,58.65,58.65,0,0.26
"Jul 11, 2014",58.5,58.5,58.5,58.5,0,0.17
"Jul 10, 2014",58.4,58.4,58.4,58.4,0,0.34
"Jul 09, 2014",58.2,58.2,58.2,58.2,0,0
"Jul 08, 2014",58.2,58.2,58.2,58.2,0,-0.34
"Jul 07, 2014",58.4,58.4,58.4,58.4,0,-0.09
"Jul 04, 2014",58.45,58.45,58.45,58.45,0,0
"Jul 03, 2014",58.45,58.45,58.45,58.45,0,-0.17
"Jul 02, 2014",58.55,58.55,58.55,58.55,0,-0.43
"Jul 01, 2014",58.8,58.8,58.8,58.8,0,0
"Jun 30, 2014",58.8,58.8,58.8,58.8,0,0.51
"Jun 27, 2014",58.5,58.5,58.5,58.5,0,-0.59
"Jun 26, 2014",58.85,58.85,58.85,58.85,0,-1.83
"Jun 25, 2014",59.95,59.95,59.95,59.95,0,-0.17
"Jun 24, 2014",60.05,60.05,60.05,60.05,0,1.52
"Jun 23, 2014",59.15,59.15,59.15,59.15,0,0.17
"Jun 20, 2014",59.05,59.05,59.05,59.05,0.07K,0.51
"Jun 19, 2014",58.75,58.75,58.75,58.75,0,-0.25
"Jun 18, 2014",58.9,58.9,58.9,58.9,0,-0.25
"Jun 17, 2014",59.05,59.05,59.05,59.05,0,-0.42
"Jun 16, 2014",59.3,59.3,59.3,59.3,0.05K,-0.25
"Jun 13, 2014",59.45,59.45,59.45,59.45,0,-0.17
"Jun 12, 2014",59.55,59.55,59.55,59.55,0,0
"Jun 11, 2014",59.55,59.55,59.55,59.55,0,0
"Jun 10, 2014",59.55,59.55,59.55,59.55,0,0.17
"Jun 09, 2014",59.45,59.45,59.45,59.45,0,-0.25
"Jun 06, 2014",59.6,59.6,59.6,59.6,0,0
"Jun 05, 2014",59.6,59.6,59.6,59.6,0,0.08
"Jun 04, 2014",59.55,59.55,59.55,59.55,0,0.68
"Jun 03, 2014",59.15,59.15,59.15,59.15,0,0
"Jun 02, 2014",59.15,59.15,59.15,59.15,0,0
"May 30, 2014",59.15,59.15,59.15,59.15,0,0.17
"May 29, 2014",59.05,59.05,59.05,59.05,0,-0.76
"May 28, 2014",59.5,59.5,59.5,59.5,0,-1
"May 27, 2014",60.1,60.1,60.1,60.1,0,-0.41
"May 26, 2014",60.35,60.35,60.35,60.35,0,0.25
"May 23, 2014",60.2,60.2,60.2,60.2,0,-0.17
"May 22, 2014",60.3,60.3,60.3,60.3,0,0
"May 21, 2014",60.3,60.3,60.3,60.3,0,0
"May 20, 2014",60.3,60.3,60.3,60.3,0,0
"May 19, 2014",60.3,60.3,60.3,60.3,0,0
"May 16, 2014",60.3,60.3,60.3,60.3,0,-0.9
"May 15, 2014",60.85,60.85,60.85,60.85,0,0.08
"May 14, 2014",60.8,60.8,60.8,60.8,0,-0.65
"May 13, 2014",61.2,61.2,61.2,61.2,0.01K,0
"May 12, 2014",61.2,61.2,61.2,61.2,0,-0.16
"May 09, 2014",61.3,61.3,61.3,61.3,0,-0.81
"May 08, 2014",61.8,61.8,61.8,61.8,0,0.57
"May 07, 2014",61.45,61.45,61.45,61.45,0,-0.16
"May 06, 2014",61.55,61.55,61.55,61.55,0,0
"May 05, 2014",61.55,61.55,61.55,61.55,0,1.65
"May 02, 2014",60.55,60.55,60.55,60.55,0,1.68
"May 01, 2014",59.55,59.55,59.55,59.55,0,0.42
"Apr 30, 2014",59.3,59.3,59.3,59.3,0,-0.17
"Apr 29, 2014",59.4,59.4,59.4,59.4,0,-0.67
"Apr 28, 2014",59.8,59.8,59.8,59.8,0.10K,-1.89
"Apr 25, 2014",60.95,60.95,60.95,60.95,0,-1.38
"Apr 24, 2014",61.8,61.8,61.8,61.8,0,-0.72
"Apr 23, 2014",62.25,62.25,62.25,62.25,0,-0.32
"Apr 22, 2014",62.45,62.45,62.45,62.45,0,-0.56
"Apr 21, 2014",62.8,62.8,62.8,62.8,0,0
"Apr 17, 2014",62.8,62.8,62.8,62.8,0,-0.4
"Apr 16, 2014",63.05,63.05,63.05,63.05,0.05K,1.86
"Apr 15, 2014",61.9,61.9,61.9,61.9,0,1.98
"Apr 14, 2014",60.7,60.7,60.7,60.7,0,0.25
"Apr 11, 2014",60.55,60.55,60.55,60.55,0,0
"Apr 10, 2014",60.55,60.55,60.55,60.55,0,1
"Apr 09, 2014",59.95,59.95,59.95,59.95,0,-0.17
"Apr 08, 2014",60.05,60.05,60.05,60.05,0,0.17
"Apr 07, 2014",59.95,59.95,59.95,59.95,0,0.17
"Apr 04, 2014",59.85,59.85,59.85,59.85,0,0.08
"Apr 03, 2014",59.8,59.8,59.8,59.8,0,0.17
"Apr 02, 2014",59.7,59.7,59.7,59.7,0,-0.25
"Apr 01, 2014",59.85,59.85,59.85,59.85,0,1.18
"Mar 31, 2014",59.15,59.15,59.15,59.15,0,-0.67
"Mar 28, 2014",59.55,59.55,59.55,59.55,0,0.25
"Mar 27, 2014",59.4,59.4,59.4,59.4,0,1.02
"Mar 26, 2014",58.8,58.8,58.8,58.8,0,5.85
"Mar 25, 2014",55.55,55.55,55.55,55.55,0,0.36
"Mar 24, 2014",55.35,55.35,55.35,55.35,0,-0.27
"Mar 21, 2014",55.5,55.5,55.5,55.5,0,-0.45
"Mar 20, 2014",55.75,55.75,55.75,55.75,0,-3.96
"Mar 19, 2014",58.05,58.05,58.05,58.05,0,0.52
"Mar 18, 2014",57.75,57.75,57.75,57.75,0,-1.03
"Mar 17, 2014",58.35,58.35,58.35,58.35,0,-0.51
"Mar 14, 2014",58.65,58.65,58.65,58.65,0,1.3
"Mar 13, 2014",57.9,57.9,57.9,57.9,0,-0.26
"Mar 12, 2014",58.05,58.05,58.05,58.05,0,-0.77
"Mar 11, 2014",58.5,58.5,58.5,58.5,0,0.17
"Mar 10, 2014",58.4,58.4,58.4,58.4,0,-2.01
"Mar 07, 2014",59.6,59.6,59.6,59.6,0,-0.83
"Mar 06, 2014",60.1,60.1,60.1,60.1,0,-1.48
"Mar 05, 2014",61,61,61,61,0,-1.45
"Mar 04, 2014",61.9,61.9,61.9,61.9,0,1.23
"Mar 03, 2014",61.15,61.15,61.15,61.15,0,-2
"Feb 28, 2014",62.4,62.4,62.4,62.4,0,-0.64
"Feb 27, 2014",62.8,62.8,62.8,62.8,0,-2.64
"Feb 26, 2014",64.5,64.5,64.5,64.5,0,-0.39
"Feb 25, 2014",64.75,64.75,64.75,64.75,0,-0.15
"Feb 24, 2014",64.85,64.85,64.85,64.85,0,-0.23
"Feb 21, 2014",65,65,65,65,0,0.39
"Feb 20, 2014",64.75,64.75,64.75,64.75,0,-0.69
"Feb 19, 2014",65.2,65.2,65.2,65.2,0,0
"Feb 18, 2014",65.2,65.2,65.2,65.2,0,0.31
"Feb 17, 2014",65,65,65,65,0,0
"Feb 14, 2014",65,65,65,65,0,0.46
"Feb 13, 2014",64.7,64.7,64.7,64.7,0,-0.08
"Feb 12, 2014",64.75,64.75,64.75,64.75,0,0
"Feb 11, 2014",64.75,64.75,64.75,64.75,0,-0.15
"Feb 10, 2014",64.85,64.85,64.85,64.85,0,0
"Feb 07, 2014",64.85,64.85,64.85,64.85,0,0.54
"Feb 06, 2014",64.5,64.5,64.5,64.5,0,-0.39
"Feb 05, 2014",64.75,64.75,64.75,64.75,0,0.39
"Feb 04, 2014",64.5,64.5,64.5,64.5,0,-0.31
"Feb 03, 2014",64.7,64.7,64.7,64.7,0,-1.6
"Jan 31, 2014",65.75,65.75,65.75,65.75,0,-0.83
"Jan 30, 2014",66.3,66.3,66.3,66.3,0,-0.97
"Jan 29, 2014",66.95,66.95,66.95,66.95,0,0.07
"Jan 28, 2014",66.9,66.9,66.9,66.9,0,0.6
"Jan 27, 2014",66.5,66.5,66.5,66.5,0,1.45
"Jan 24, 2014",65.55,65.55,65.55,65.55,0,-0.46
"Jan 23, 2014",65.85,65.85,65.85,65.85,0,0.69
"Jan 22, 2014",65.4,65.4,65.4,65.4,0,-0.15
"Jan 21, 2014",65.5,65.5,65.5,65.5,0,-0.3
"Jan 20, 2014",65.7,65.7,65.7,65.7,0,0
"Jan 17, 2014",65.7,65.7,65.7,65.7,0,-1.2
"Jan 16, 2014",66.5,66.5,66.5,66.5,0,1.76
"Jan 15, 2014",65.35,65.35,65.35,65.35,0,2.35
"Jan 14, 2014",63.85,63.85,63.85,63.85,0,-1.77
"Jan 13, 2014",65,65,65,65,0,-1.89
"Jan 10, 2014",66.25,66.25,66.25,66.25,0,0.45
"Jan 09, 2014",65.95,65.95,65.95,65.95,0,0.23
"Jan 08, 2014",65.8,65.8,65.8,65.8,0,3.54
"Jan 07, 2014",63.55,63.55,63.55,63.55,0,-1.4
"Jan 06, 2014",64.45,64.45,64.45,64.45,0,-0.85
"Jan 03, 2014",65,65,65,65,0,-1.14
"Jan 02, 2014",65.75,65.75,65.75,65.75,0,-0.98
"Dec 31, 2013",66.4,66.4,66.4,66.4,0,0.15
"Dec 30, 2013",66.3,66.3,66.3,66.3,0,0.08
"Dec 27, 2013",66.25,66.25,66.25,66.25,0,0.38
"Dec 26, 2013",66,66,66,66,0,3.04
"Dec 24, 2013",64.05,64.05,64.05,64.05,0,0
"Dec 23, 2013",64.05,64.05,64.05,64.05,0,0.71
"Dec 20, 2013",63.6,63.6,63.6,63.6,0,0.63
"Dec 19, 2013",63.2,63.2,63.2,63.2,0,-0.16
"Dec 18, 2013",63.3,63.3,63.3,63.3,0,1.04
"Dec 17, 2013",62.65,62.65,62.65,62.65,0,-1.88
"Dec 16, 2013",63.85,63.85,63.85,63.85,0,-1.39
"Dec 13, 2013",64.75,64.75,64.75,64.75,0,-1.89
"Dec 12, 2013",66,66,66,66,0,-0.15
"Dec 11, 2013",66.1,66.1,66.1,66.1,0,-0.45
"Dec 10, 2013",66.4,66.4,66.4,66.4,0,0.23
"Dec 09, 2013",66.25,66.25,66.25,66.25,0,2.32
"Dec 06, 2013",64.75,64.75,64.75,64.75,0,0
"Dec 05, 2013",64.75,64.75,64.75,64.75,0,2.21
"Dec 04, 2013",63.35,63.35,63.35,63.35,0,1.85
"Dec 03, 2013",62.2,62.2,62.2,62.2,0,1.14
"Dec 02, 2013",61.5,61.5,61.5,61.5,0,1.23
"Nov 29, 2013",60.75,60.75,60.75,60.75,0,0
"Nov 28, 2013",60.75,60.75,60.75,60.75,0,0
"Nov 27, 2013",60.75,60.75,60.75,60.75,0,0.83
"Nov 26, 2013",60.25,60.25,60.25,60.25,0,1.01
"Nov 25, 2013",59.65,59.65,59.65,59.65,0,-0.75
"Nov 22, 2013",60.1,60.1,60.1,60.1,0,2.3
"Nov 21, 2013",58.75,58.75,58.75,58.75,0,-0.25
"Nov 20, 2013",58.9,58.9,58.9,58.9,0,-0.84
"Nov 19, 2013",59.4,59.4,59.4,59.4,0,-1.57
"Nov 18, 2013",60.35,60.35,60.35,60.35,0,0.17
"Nov 15, 2013",60.25,60.25,60.25,60.25,0,1.09
"Nov 14, 2013",59.6,59.6,59.6,59.6,0,0.17
"Nov 13, 2013",59.5,59.5,59.5,59.5,0,0.68
"Nov 12, 2013",59.1,59.1,59.1,59.1,0,-0.51
"Nov 11, 2013",59.4,59.4,59.4,59.4,0,0.08
"Nov 08, 2013",59.35,59.35,59.35,59.35,0,-0.59
"Nov 07, 2013",59.7,59.7,59.7,59.7,0,0.08
"Nov 06, 2013",59.65,59.65,59.65,59.65,0,-0.17
"Nov 05, 2013",59.75,59.75,59.75,59.75,0,1.27
"Nov 04, 2013",59,59,59,59,0,-0.67
"Nov 01, 2013",59.4,59.4,59.4,59.4,0,0
"Oct 31, 2013",59.4,59.4,59.4,59.4,0,-0.42
"Oct 30, 2013",59.65,59.65,59.65,59.65,0,0
"Oct 29, 2013",59.65,59.65,59.65,59.65,0,2.93
"Oct 28, 2013",57.95,57.95,57.95,57.95,0,-3.42
"Oct 25, 2013",60,60,60,60,0,-0.41
"Oct 24, 2013",60.25,60.25,60.25,60.25,0,0.42
"Oct 23, 2013",60,60,60,60,0,1.27
"Oct 22, 2013",59.25,59.25,59.25,59.25,0,1.28
"Oct 21, 2013",58.5,58.5,58.5,58.5,0,1.74
"Oct 18, 2013",57.5,57.5,57.5,57.5,0,0.26
"Oct 17, 2013",57.35,57.35,57.35,57.35,0,-0.69
"Oct 16, 2013",57.75,57.75,57.75,57.75,0,-0.26
"Oct 15, 2013",57.9,57.9,57.9,57.9,0,3.3
"Oct 14, 2013",56.05,56.05,56.05,56.05,0,2.37
"Oct 11, 2013",54.75,54.75,54.75,54.75,0,1.86
"Oct 10, 2013",53.75,53.75,53.75,53.75,0,0.47
"Oct 09, 2013",53.5,53.5,53.5,53.5,0,1.23
"Oct 08, 2013",52.85,52.85,52.85,52.85,0,0.19
"Oct 07, 2013",52.75,52.75,52.75,52.75,0,1.15
"Oct 04, 2013",52.15,52.15,52.15,52.15,0,0.29
"Oct 03, 2013",52,52,52,52,0,0
"Oct 02, 2013",52,52,52,52,0,-0.67
"Oct 01, 2013",52.35,52.35,52.35,52.35,0,0.58
"Sep 30, 2013",52.05,52.05,52.05,52.05,0,-1.14
"Sep 27, 2013",52.65,52.65,52.65,52.65,0,0.48
"Sep 26, 2013",52.4,52.4,52.4,52.4,0,0.87
"Sep 25, 2013",51.95,51.95,51.95,51.95,0,-0.19
"Sep 24, 2013",52.05,52.05,52.05,52.05,0,0.1
"Sep 23, 2013",52,52,52,52,0,-0.48
"Sep 20, 2013",52.25,52.25,52.25,52.25,0,0
"Sep 19, 2013",52.25,52.25,52.25,52.25,0,-0.76
"Sep 18, 2013",52.65,52.65,52.65,52.65,0,-0.57
"Sep 17, 2013",52.95,52.95,52.95,52.95,0,-0.56
"Sep 16, 2013",53.25,53.25,53.25,53.25,0,-0.93
"Sep 13, 2013",53.75,53.75,53.75,53.75,0,1.9
"Sep 12, 2013",52.75,52.75,52.75,52.75,0,0.57
"Sep 11, 2013",52.45,52.45,52.45,52.45,0,0.67
"Sep 10, 2013",52.1,52.1,52.1,52.1,0,0
"Sep 09, 2013",52.1,52.1,52.1,52.1,0,0.68
"Sep 06, 2013",51.75,51.75,51.75,51.75,0,0.19
"Sep 05, 2013",51.65,51.65,51.65,51.65,0,-0.1
"Sep 04, 2013",51.7,51.7,51.7,51.7,0,-1.52
"Sep 03, 2013",52.5,52.5,52.5,52.5,0,0.86
"Sep 02, 2013",52.05,52.05,52.05,52.05,0,0
